10percentage,12percentage,CollegeTier,Degree,Specialization,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
79.8,71.0,2,B.Tech/B.E.,CS/IT,78.8,595,585,445,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.2009,1.5928,0.5269,-0.9953,0.8973,345000
86.0,64.0,2,B.Tech/B.E.,CS/IT,61.17,665,545,415,0.911395278391328,405,-1,500,-1,-1,-1,-1,1.1336,1.3779,2.1617,-0.995,1.0554,450000
74.0,64.0,2,B.Tech/B.E.,CS/IT,76.0,510,400,324,-1.0,-1,-1,-1,-1,-1,-1,-1,0.5591,-0.4536,1.0859,-2.0092,-0.6692,415000
74.0,68.0,2,B.Tech/B.E.,CS/IT,69.15,485,580,530,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.1282,1.0449,0.4711,-0.6147,-0.0943,380000
81.86,67.74,2,B.Tech/B.E.,ECE,72.22,445,435,575,0.538386892985096,505,333,-1,-1,-1,260,-1,0.3555,0.6568,0.2366,1.1199,-0.0506,550000
78.4,83.0,1,B.Tech/B.E.,CS/IT,77.0,375,595,585,0.99405087195167,675,-1,-1,-1,-1,-1,-1,-0.5332,-0.2793,-0.7794,1.4136,-0.6035,750000
72.3,82.6,2,B.Tech/B.E.,CS/IT,60.45,435,445,544,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.2009,-0.3183,0.0552,-0.407769999999999,0.1864,495000
83.0,55.0,2,B.Tech/B.E.,CS/IT,66.31,525,485,355,0.622642915849938,535,-1,407,-1,-1,-1,-1,-1.308,-0.4536,-1.0659,-0.2344,-0.8608,520000
62.15,63.0,2,B.Tech/B.E.,CS/IT,62.4,440,420,500,0.525922584252055,415,-1,-1,-1,-1,-1,-1,1.1336,0.3789,0.3174,-0.3612,0.0973,305000
67.12,56.8,2,B.Tech/B.E.,ECE,72.8,440,410,135,0.253028370715546,-1,-1,-1,-1,-1,286,-1,0.7027,0.8784,0.3174,-0.1076,1.0554,280000
87.0,80.0,2,B.Tech/B.E.,CS/IT,70.0,545,495,555,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-1.5051,0.7673,0.1864,670000
75.0,91.2,2,B.Tech/B.E.,CS/IT,72.0,315,395,415,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.5719,0.0328,-0.8157,0.2973,-0.2875,355000
71.5,68.0,2,B.Tech/B.E.,CS/IT,69.0,450,620,430,0.486747008438193,405,-1,376,-1,-1,-1,-1,-1.8825,0.5454,0.4711,2.6814,-1.0524,380000
77.6,77.8,2,B.Tech/B.E.,CS/IT,72.0,555,620,750,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.0696,1.2808,-0.1988,-0.2609,0.3444,380000
74.0,71.0,2,B.Tech/B.E.,CS/IT,59.6,465,650,655,0.978799292641428,605,-1,561,-1,-1,-1,-1,-1.7389,0.0459,0.7785,-1.7556,1.0554,515000
77.0,74.0,2,B.Tech/B.E.,CS/IT,82.0,560,425,510,0.744758354008939,435,-1,438,-1,-1,-1,-1,0.2718,-0.1206,-1.3733,-0.7415,-0.0943,500000
62.0,61.0,1,M.Tech./M.E.,CS/IT,72.0,575,575,404,0.486747008438193,495,-1,376,-1,-1,-1,-1,0.99,0.8784,0.7785,-0.7415,0.2889,560000
75.0,73.0,2,B.Tech/B.E.,EE,65.0,360,415,255,-1.0,-1,-1,-1,-1,-1,-1,-1,1.2772,-0.1206,-1.3733,-0.4879,0.8637,280000
66.0,68.0,2,B.Tech/B.E.,mechanical engineering,69.7,545,560,400,0.130441735719574,-1,-1,-1,286,-1,-1,-1,-1.2287,-0.9033,-0.1988,2.4712,0.3444,380000
91.84,78.0,2,B.Tech/B.E.,CS/IT,66.11,535,565,445,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.3555,0.6568,0.8171,-1.8179,-0.2875,535000
87.0,70.0,2,B.Tech/B.E.,CS/IT,62.0,710,555,570,0.622642915849938,575,-1,407,-1,-1,-1,-1,-0.5899,-0.7866,-0.9122,0.2727,-0.4776,500000
73.2,60.8,2,MCA,CS/IT,67.0,425,445,435,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.6538,-1.2153,-2.2308,0.7673,0.6603,280000
70.6,78.67,2,B.Tech/B.E.,ECE,75.84,580,485,510,0.0531603052826837,285,196,-1,-1,-1,-1,-1,0.5591,0.2124,-1.2196,-0.7415,-0.8608,500000
87.2,71.67,2,B.Tech/B.E.,information science engineering,74.55,325,470,470,0.356536487724475,505,-1,346,-1,-1,-1,-1,1.7081,1.3779,1.3933,-0.2344,1.6302,380000
68.6,69.4,2,B.Tech/B.E.,ECE,78.0,430,495,575,0.0587928000083534,495,200,-1,-1,-1,-1,-1,-1.0208,-0.7866,-2.2954,-0.3612,0.6721,500000
56.16,54.08,2,B.Tech/B.E.,ECE,61.28,465,495,355,0.649389714846691,355,356,-1,-1,-1,-1,356,0.7027,0.3789,0.4711,0.7798,-0.2859,400000
87.0,73.0,2,B.Tech/B.E.,CS/IT,75.0,685,395,464,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.3447,0.0328,-0.4891,0.2973,0.0284,525000
58.0,66.4,2,B.Tech/B.E.,ECE,66.0,335,455,595,-1.0,305,-1,-1,-1,-1,-1,-1,0.8479,0.9028,-0.4899,-0.8177,0.7906,570000
91.0,83.6,2,B.Tech/B.E.,CS/IT,76.2,615,560,695,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.7027,-0.9531,-0.6048,-0.995,-1.244,550000
68.0,65.0,2,B.Tech/B.E.,CS/IT,74.0,535,445,525,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,0.672,1.5899,-0.1295,700000
70.2,63.4,2,B.Tech/B.E.,ECE,65.88,465,545,390,0.207392169717661,-1,260,-1,-1,-1,324,-1,1.2772,1.0449,1.7007,0.5262,0.6721,400000
66.85,59.11,2,B.Tech/B.E.,CS/IT,82.1,520,660,620,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.2718,-0.1206,-1.2196,-0.3612,-0.6692,535000
82.67,90.1,2,B.Tech/B.E.,ECE,76.56,415,435,595,0.694479327708463,425,366,-1,-1,-1,233,-1,1.1283,1.4368,1.1074,0.0623,0.7788,610000
86.0,87.0,2,B.Tech/B.E.,EE,67.77,485,605,665,0.938399136791175,455,-1,-1,-1,553,-1,-1,1.7081,1.2114,1.547,-0.7415,0.8637,650000
56.78,48.34,2,B.Tech/B.E.,CS/IT,66.34,335,454,525,0.190153405601018,315,-1,-1,-1,-1,-1,-1,-0.5719,0.0328,-0.1988,-1.1128,0.6603,400000
77.8,60.6,2,B.Tech/B.E.,CS/IT,62.9,640,650,500,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.5591,1.3779,0.01,-1.2486,-0.4776,320000
84.4,79.8,2,B.Tech/B.E.,ECE,75.15,440,530,450,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,0.2124,-0.1437,0.1459,0.4805,305000
64.0,77.0,2,B.Tech/B.E.,ECE,66.0,405,470,500,0.991792428023941,-1,-1,-1,-1,-1,516,-1,-1.0208,-1.4526,0.6248,-0.995,0.0973,440000
68.33,82.4,2,B.Tech/B.E.,ECE,69.4,525,545,475,0.649389714846691,295,356,-1,-1,-1,292,-1,0.8463,0.8784,-0.6048,0.9066,0.4805,320000
78.2,84.5,2,B.Tech/B.E.,other,72.3,650,580,545,-1.0,435,-1,-1,-1,-1,-1,-1,-0.159,0.3789,-1.0659,-0.8682,-0.0943,500000
75.0,70.0,2,B.Tech/B.E.,CS/IT,65.0,640,565,465,0.622642915849938,525,-1,407,-1,-1,-1,-1,-0.0154,0.3789,1.2396,0.5262,0.6721,515000
69.0,81.4,2,B.Tech/B.E.,CS/IT,69.68,425,515,565,0.622642915849938,525,-1,407,-1,-1,-1,-1,-1.2287,0.3448,0.3817,0.53233,-0.6035,380000
89.0,95.0,2,B.Tech/B.E.,CS/IT,83.66,430,485,620,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.4463,-0.9531,0.01,0.3995,-0.6692,500000
80.0,70.0,2,B.Tech/B.E.,ECE,71.0,520,510,385,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-3.4624,-5.7816,-4.6009,-0.3612,-6.9925,620000
86.0,75.2,2,B.Tech/B.E.,CS/IT,76.6,455,435,565,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-2.5811,0.0328,0.3817,0.4148,-1.0774,235000
89.0,92.5,2,B.Tech/B.E.,CS/IT,87.9,485,525,665,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.5591,1.3779,0.6248,-0.7415,-0.2859,500000
78.61,76.33,2,B.Tech/B.E.,CS/IT,63.0,485,475,445,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.4992,-0.5523,1.1437,-0.6428,0.1864,600000
86.0,92.0,2,B.Tech/B.E.,ECE,72.0,350,590,570,0.493596387301038,415,324,-1,-1,-1,-1,-1,0.8463,0.0459,-0.2974,-0.7415,-0.4776,520000
82.0,88.0,2,B.Tech/B.E.,ECE,75.02,660,470,355,0.207392169717661,395,260,-1,-1,-1,-1,-1,1.4208,1.2114,0.3174,-0.995,0.4805,470000
94.4,86.8,2,B.Tech/B.E.,EE,90.3,640,495,620,0.991386932781466,-1,-1,-1,-1,633,-1,-1,-0.4463,0.2124,-1.0659,-0.3612,-0.2859,550000
78.4,57.8,2,MCA,CS/IT,75.89,435,394,324,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.6646,-1.0593,-1.0697,0.8848,0.1864,400000
86.6,69.6,2,B.Tech/B.E.,CS/IT,72.0,675,525,525,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.3555,0.9688,0.0914,-0.8778,-0.7615,2800000
67.6,50.0,2,B.Tech/B.E.,CS/IT,65.0,445,495,325,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.3555,-0.1232,-0.9245,-0.4078,0.8183,345000
79.5,71.08,2,B.Tech/B.E.,CS/IT,65.68,395,535,515,0.356536487724475,535,-1,346,-1,-1,-1,-1,-0.0154,0.5454,0.9322,1.2869,0.2889,410000
60.0,53.0,2,MCA,CS/IT,70.0,605,485,575,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.1336,0.5454,-0.2974,-0.7415,0.2889,380000
78.0,68.5,2,B.Tech/B.E.,ECE,69.0,630,505,595,0.649389714846691,305,356,-1,-1,-1,-1,-1,-0.8772,-1.1196,0.01,-1.5021,-2.7769,500000
76.0,72.0,2,B.Tech/B.E.,ECE,67.8,590,525,635,0.493596387301038,465,324,-1,-1,-1,313,-1,0.99,0.7119,1.2396,-1.5021,1.0554,605000
84.0,87.83,2,B.Tech/B.E.,CS/IT,74.0,580,525,470,0.635978756456794,445,-1,-1,-1,-1,-1,-1,1.2772,0.8784,0.1637,-1.2486,-0.2859,300000
58.6,60.4,2,B.Tech/B.E.,mechanical engineering,72.8,380,340,310,0.414337426422751,-1,-1,-1,366,-1,-1,-1,-1.9629,0.2668,0.4906,-0.0552,-1.0774,400000
83.89,67.0,2,B.Tech/B.E.,ECE,80.07,440,590,585,0.436962648056859,405,-1,-1,-1,-1,324,-1,1.9953,0.0459,0.7785,-2.136,0.4805,400000
78.67,76.0,2,B.Tech/B.E.,CS/IT,72.14,395,470,430,0.998876108102859,415,-1,653,-1,-1,-1,-1,-0.0154,0.5454,0.9322,0.2727,-0.2859,310000
89.12,57.5,2,B.Tech/B.E.,mechanical engineering,70.0,380,620,520,0.829584599793067,-1,-1,-1,469,-1,-1,-1,1.1336,0.5454,-0.9122,-0.8682,-0.2859,320000
85.0,70.0,2,B.Tech/B.E.,CS/IT,73.0,370,370,285,0.356536487724475,105,-1,346,-1,-1,-1,-1,-1.1644,-1.7856,-0.7585,0.9066,-2.5853,1225000
82.0,83.0,2,B.Tech/B.E.,CS/IT,81.0,605,495,520,-1.0,-1,-1,-1,-1,-1,-1,-1,-2.8879,-2.4516,0.01,-0.2344,-1.0524,440000
91.0,91.0,2,B.Tech/B.E.,Others,79.0,415,495,464,0.840840968763718,-1,-1,-1,473,-1,-1,-1,-0.4173,0.5008,-0.0537,0.29733,-0.5245,600000
67.3,63.7,2,B.Tech/B.E.,civil engineering,75.22,415,510,415,0.0165646360498735,345,-1,-1,-1,-1,-1,166,1.1336,0.3789,0.1637,0.653,0.6721,380000
55.0,62.2,2,MCA,CS/IT,77.0,430,445,295,0.953899775079926,425,-1,530,-1,-1,-1,-1,0.4155,-0.6201,-1.0659,0.0192,-2.0105,400000
77.8,79.6,1,B.Tech/B.E.,CS/IT,70.12,535,445,465,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.0355,0.3448,0.8171,0.6498,-0.4455,540000
91.4,73.0,1,B.Tech/B.E.,CS/IT,71.0,555,560,825,0.23780283983757,525,-1,315,-1,-1,-1,-1,-0.0154,0.2578,-0.5349,-1.1218,-1.359,550000
73.0,59.0,2,B.Tech/B.E.,CS/IT,59.0,420,385,400,0.356536487724475,355,-1,346,-1,-1,-1,-1,-2.457,-0.7866,-2.1418,-1.2486,-1.6273,305000
89.0,59.0,2,B.Tech/B.E.,ECE,65.6,305,365,485,0.229481754911755,345,266,-1,-1,-1,-1,-1,0.8192,0.3448,-0.0537,-0.4078,0.8183,680000
73.6,82.8,2,B.Tech/B.E.,CS/IT,74.8,430,495,535,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.5591,0.5454,0.01,0.1459,-1.4356,400000
88.0,67.68,2,B.Tech/B.E.,ECE,75.0,605,590,430,0.338786347219528,-1,292,-1,-1,-1,516,-1,1.2772,-0.2871,-0.9122,1.1601,0.4805,400000
76.0,64.0,2,B.Tech/B.E.,CS/IT,68.0,490,470,390,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.8463,0.3789,0.4711,0.0192,1.4386,410000
91.5,88.5,2,B.Tech/B.E.,ECE,67.3,430,495,720,0.338786347219528,365,292,-1,-1,-1,-1,-1,-1.1644,-1.6191,-0.7585,-0.6147,-2.3937,565000
56.0,75.0,2,M.Tech./M.E.,CS/IT,70.65,435,305,345,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.880999999999999,1.5928,0.0914,0.8848,0.9763,440000
68.3,81.3,2,B.Tech/B.E.,ECE,76.0,385,435,570,0.943272157866555,-1,452,-1,-1,-1,-1,-1,0.1282,-0.1206,-0.9122,0.0192,0.0973,375000
85.4,85.0,2,B.Tech/B.E.,ECE,70.06,695,610,780,0.960603251997053,-1,466,-1,-1,-1,-1,-1,-0.7335,0.3789,1.2396,-0.1076,0.8637,700000
84.2,87.4,2,B.Tech/B.E.,EE,77.0,305,435,295,0.229481754911755,445,266,-1,-1,-1,-1,-1,0.8192,0.5008,0.8171,-0.6428,-0.1295,770000
78.2,72.6,2,B.Tech/B.E.,CS/IT,77.0,575,455,545,0.635978756456794,445,333,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,0.0914,0.1798,-0.1295,880000
88.0,90.0,2,B.Tech/B.E.,Others,73.14,500,495,665,0.991230625262871,535,-1,592,-1,-1,-1,-1,-0.159,0.2124,0.4711,1.0333,1.4386,500000
66.0,65.0,2,B.Tech/B.E.,ECE,57.0,250,425,415,0.538386892985096,345,333,-1,-1,-1,286,-1,-0.5719,-1.3713,-0.8157,-0.5253,-1.8673,380000
73.0,62.12,2,B.Tech/B.E.,CS/IT,53.0,500,460,510,0.622642915849938,-1,-1,407,-1,-1,-1,-1,-2.1698,-0.1206,-0.2974,-0.1076,0.0973,400000
88.0,89.66,2,B.Tech/B.E.,ECE,76.4,510,640,635,0.124502074009537,-1,233,-1,-1,-1,-1,-1,0.3941,1.2808,0.2366,-2.1998,-0.4455,400000
79.0,69.6,2,B.Tech/B.E.,CS/IT,72.0,475,515,545,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.5719,-0.5913,-1.5051,-1.4653,-1.5513,635000
80.33,66.2,2,B.Tech/B.E.,CS/IT,67.6,395,520,500,0.23780283983757,495,-1,315,-1,-1,-1,-1,0.4155,0.7119,0.7785,0.0192,0.2889,440000
50.0,56.0,2,B.Tech/B.E.,ECE,62.15,405,330,210,0.376059586651545,305,300,253,-1,-1,286,-1,-0.159,-0.1206,0.3174,0.0192,0.2889,390000
90.83,95.1,2,B.Tech/B.E.,civil engineering,84.01,525,455,605,0.962217010630124,-1,-1,-1,366,-1,-1,500,-0.7651,-0.4353,-1.6502,1.3255,-0.4455,500000
85.0,92.3,2,B.Tech/B.E.,ECE,67.56,525,575,525,0.694479327708463,375,366,-1,-1,-1,-1,-1,0.2009,0.3448,-0.4891,0.2973,0.1864,560000
86.09,71.08,2,B.Tech/B.E.,ECE,82.19,455,495,435,0.124502074009537,-1,233,-1,-1,-1,286,-1,-0.7264,0.1888,0.3817,1.1199,0.4234,475000
86.4,83.2,2,B.Tech/B.E.,ECE,74.25,615,605,680,0.943272157866555,-1,452,407,-1,-1,-1,-1,-1.0208,-0.2871,-0.2974,1.4136,0.8637,430000
84.0,77.4,2,B.Tech/B.E.,EIE,72.3,425,445,505,0.881620069530177,-1,420,-1,-1,-1,-1,-1,1.2828,0.1888,-1.3599,2.0599,-0.2875,400000
85.3,88.3,2,B.Tech/B.E.,CS/IT,85.0,370,375,325,0.356536487724475,315,-1,346,-1,-1,-1,-1,1.8517,1.5444,0.3174,0.3995,0.6721,500000
82.0,81.2,1,B.Tech/B.E.,CS/IT,71.67,580,640,870,0.622642915849938,625,-1,407,-1,-1,-1,-1,-0.5899,1.0449,0.3174,-1.2486,0.8637,550000
84.83,78.43,1,B.Tech/B.E.,CS/IT,70.66,570,540,655,0.952245572924303,585,-1,-1,-1,-1,-1,-1,0.7027,1.0449,1.547,-1.6289,-0.6692,985000
86.0,84.0,2,B.Tech/B.E.,ECE,81.0,415,475,535,0.229481754911755,-1,266,-1,-1,-1,-1,-1,1.1283,1.5928,1.3977,1.0024,-1.1169,660000
87.8,85.4,2,B.Tech/B.E.,ECE,69.3,555,615,715,0.694479327708463,-1,366,-1,-1,-1,340,-1,0.6646,0.9688,0.9623,-1.1128,0.5024,565000
83.66,89.4,2,B.Tech/B.E.,ECE,74.77,535,540,485,0.493596387301038,365,324,-1,-1,-1,-1,-1,0.5591,1.0449,0.01,0.3995,1.0554,400000
74.6,74.6,2,B.Tech/B.E.,CS/IT,66.0,455,345,515,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.0914,1.82493,-0.2875,350000
86.0,62.6,2,B.Tech/B.E.,ECE,65.12,500,450,400,0.493596387301038,-1,324,-1,-1,-1,-1,-1,0.4155,0.2124,1.2396,-1.2486,-0.0943,500000
74.0,79.8,2,B.Tech/B.E.,EE,93.3,500,560,720,0.758379883023504,-1,-1,-1,-1,473,-1,-1,-0.3027,0.0459,-1.6807,0.0192,-0.6692,660000
70.0,70.0,2,B.Tech/B.E.,civil engineering,65.0,475,455,415,0.679644640924472,-1,-1,-1,-1,-1,-1,388,-0.0154,1.2114,1.3933,-0.8682,1.6302,310000
72.8,65.6,2,B.Tech/B.E.,EE,70.0,545,470,380,0.112139438207403,355,228,-1,-1,-1,-1,-1,1.2772,0.7119,0.7785,-1.1218,0.6721,440000
91.8,89.6,2,B.Tech/B.E.,EE,84.3,725,595,605,0.538386892985096,475,333,-1,-1,-1,-1,-1,-1.2287,1.2808,-1.9405,1.76613,0.1864,505000
62.0,62.0,2,B.Tech/B.E.,CS/IT,63.0,475,395,415,0.190153405601018,315,-1,-1,-1,-1,-1,-1,0.0464,1.1248,0.0914,-0.8778,-0.1295,550000
71.6,71.0,2,B.Tech/B.E.,EE,60.38,465,395,595,0.824666400671332,415,400,-1,-1,-1,-1,-1,-2.1175,-1.3713,-2.6662,1.4724,0.0284,440000
82.25,76.83,2,B.Tech/B.E.,EE,82.5,545,460,510,0.115022725743068,-1,292,-1,-1,292,-1,-1,0.99,0.2124,0.3174,0.1459,-0.0943,510000
82.4,69.16,2,B.Tech/B.E.,CS/IT,84.0,615,470,470,0.744758354008939,365,-1,438,-1,-1,-1,-1,0.5591,1.3779,1.2396,-0.995,0.2889,535000
82.0,73.0,2,B.Tech/B.E.,EE,63.0,485,355,555,-1.0,-1,-1,-1,-1,-1,-1,-1,0.0464,-0.2793,-0.344,-0.1727,-0.4455,630000
82.0,83.0,2,B.Tech/B.E.,ECE,76.3,275,390,340,0.229481754911755,214,266,-1,-1,-1,286,-1,0.99,1.2114,0.4711,-0.2344,0.2889,500000
88.66,94.1,2,B.Tech/B.E.,ECE,84.78,545,625,750,-1.0,475,-1,438,-1,-1,-1,-1,0.8463,0.2124,-0.9122,-2.3895,-1.4356,300000
84.5,74.0,2,B.Tech/B.E.,ECE,79.8,535,590,605,0.338786347219528,365,292,-1,-1,-1,-1,-1,0.5591,-0.1206,0.6248,0.9066,-0.6692,500000
82.0,76.0,2,B.Tech/B.E.,CS/IT,67.0,710,655,500,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.4208,0.3789,-0.2974,-0.6147,0.4805,485000
71.6,72.8,2,B.Tech/B.E.,CS/IT,65.1,510,410,250,0.622642915849938,395,-1,407,-1,-1,-1,-1,1.2772,1.3779,1.0859,0.3995,0.0973,290000
66.5,49.5,2,MCA,CS/IT,89.7,505,505,485,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-1.0355,0.0328,-2.2308,1.0024,0.3444,260000
61.57,54.33,2,B.Tech/B.E.,CS/IT,79.6,325,470,465,0.23780283983757,405,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.4711,0.0192,1.247,400000
86.0,85.8,2,B.Tech/B.E.,ECE,72.14,465,450,650,0.0587928000083534,475,200,407,-1,-1,-1,-1,-0.0154,0.7119,0.7785,-0.2344,-1.244,540000
67.0,82.6,2,B.Tech/B.E.,EE,67.96,395,435,405,0.824666400671332,215,400,-1,-1,-1,-1,-1,0.51,0.5008,-1.3599,-0.8778,0.3049,245000
90.0,96.3,2,B.Tech/B.E.,CS/IT,72.0,735,695,655,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.2009,0.0328,-1.2148,-1.4653,-1.2354,1070000
85.4,80.2,1,B.Tech/B.E.,CS/IT,88.1,415,565,595,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.6646,0.6568,0.2366,-0.7603,0.0284,695000
78.2,67.0,2,B.Tech/B.E.,CS/IT,64.27,515,555,505,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.6924,0.3448,0.3817,0.0035299999999999,-0.9194,640000
73.6,72.0,2,B.Tech/B.E.,CS/IT,85.8,500,565,475,0.622642915849938,665,-1,407,-1,-1,-1,-1,-0.0154,1.0449,1.7007,-0.4879,0.4805,550000
86.14,76.0,2,B.Tech/B.E.,ECE,62.9,755,610,650,0.783303536670298,-1,388,-1,-1,-1,-1,-1,-1.7389,0.0459,-0.7585,1.5404,0.4805,525000
86.4,82.8,2,B.Tech/B.E.,mechanical engineering,71.74,605,585,750,0.654107474545933,-1,-1,-1,420,-1,-1,-1,0.7027,0.3789,0.3174,-0.8682,-1.6273,580000
87.33,85.4,2,B.Tech/B.E.,ECE,64.0,405,485,445,0.694479327708463,305,366,-1,-1,-1,-1,-1,-0.880999999999999,-2.7754,1.1074,-0.1727,-0.1295,330000
74.88,82.55,2,B.Tech/B.E.,CS/IT,80.0,500,480,500,0.356536487724475,465,-1,346,-1,-1,-1,-1,0.1282,0.0459,1.2396,1.0333,0.6721,500000
89.33,80.4,1,B.Tech/B.E.,ECE,66.49,635,685,735,0.649389714846691,665,356,-1,-1,-1,-1,-1,1.4208,1.2114,1.7007,-1.7556,0.2889,1400000
88.3,83.5,2,B.Tech/B.E.,CS/IT,69.76,535,595,515,0.968237495890543,605,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,-0.2974,-0.3612,0.4805,400000
91.0,88.0,2,B.Tech/B.E.,ECE,84.4,535,425,595,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.51,0.5008,0.3817,-1.1128,-0.5245,575000
81.0,70.0,2,B.Tech/B.E.,CS/IT,68.0,525,505,465,0.486747008438193,315,-1,376,-1,-1,-1,-1,0.8463,0.0459,0.6248,-0.995,1.0554,500000
73.2,86.5,2,B.Tech/B.E.,EE,83.7,405,545,515,0.444617716881577,-1,196,-1,-1,393,-1,-1,-0.5899,-0.4536,-1.527,-1.1218,-0.6692,260000
64.0,70.0,2,B.Tech/B.E.,EE,66.7,465,195,555,0.960603251997053,235,466,-1,-1,-1,-1,-1,-2.272,-2.7754,-1.6502,0.4148,-2.3412,350000
74.5,79.5,2,B.Tech/B.E.,CS/IT,70.1,465,315,325,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.2009,-2.3073,0.3817,-0.6428,-0.1295,350000
68.14,65.8,2,B.Tech/B.E.,ECE,75.6,560,460,405,0.881620069530177,285,420,-1,-1,-1,-1,-1,-0.3027,-0.1206,0.9322,-0.4879,-1.244,525000
81.0,71.0,2,B.Tech/B.E.,CS/IT,68.0,575,544,524,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.0464,0.3448,-1.0697,-0.1727,0.0284,550000
67.72,67.25,2,B.Tech/B.E.,CS/IT,80.06,370,415,180,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.3027,0.7119,0.3174,1.2869,1.0554,385000
85.33,89.0,2,B.Tech/B.E.,ECE,77.07,560,520,535,0.649389714846691,335,356,-1,-1,-1,-1,-1,0.2718,1.0449,0.4711,0.2727,1.0554,515000
87.58,82.71,2,MCA,CS/IT,77.36,475,575,535,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,-0.0537,0.0623,-0.6035,385000
88.6,82.6,1,B.Tech/B.E.,EIE,84.9,485,585,565,0.694479327708463,454,366,-1,-1,-1,-1,-1,1.1283,0.3448,0.2366,-0.1727,1.2923,850000
89.0,97.6,2,B.Tech/B.E.,CS/IT,80.0,505,495,525,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.1623,0.8128,0.2366,-0.0846,-0.7615,575000
87.4,76.0,2,B.Tech/B.E.,ECE,79.0,505,405,425,0.229481754911755,305,266,-1,-1,-1,366,-1,-1.4992,-1.0203,0.2729,-1.7004,-1.8673,600000
68.0,62.8,2,B.Tech/B.E.,CS/IT,70.1,435,425,494,0.377551419424541,375,-1,-1,-1,-1,-1,-1,1.4374,-0.5913,1.1074,-0.0552,0.8183,380000
56.0,75.0,2,MCA,CS/IT,71.0,325,385,285,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.4155,0.3789,0.7785,-1.3753,1.247,260000
88.2,83.58,2,B.Tech/B.E.,mechanical engineering,74.48,395,395,330,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.5591,-1.9521,-0.1437,0.7798,-1.244,300000
88.5,88.16,2,B.Tech/B.E.,CS/IT,80.0,495,465,345,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.2009,1.4368,0.672,-0.4078,-0.6035,660000
87.52,74.5,2,B.Tech/B.E.,CS/IT,72.78,580,475,270,0.744758354008939,475,-1,438,-1,-1,-1,-1,1.4208,0.5454,0.6248,-2.136,0.4805,510000
63.5,66.0,2,B.Tech/B.E.,mechanical engineering,63.0,455,475,375,0.273500330399518,-1,-1,-1,332,-1,-1,-1,0.51,0.5008,0.8171,1.2374,0.1864,344000
62.5,63.83,2,B.Tech/B.E.,CS/IT,62.58,505,505,405,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.3941,-0.5913,-0.7794,-0.43717,-2.0253,430000
